target_id	length	eff_length	est_counts	tpm
nHd.2.3.1.t08198-RA	225	66.9313	146	12.0883
nHd.2.3.1.t19841-RA	345	171.606	166	5.36067
nHd.2.3.1.t18512-RA	501	323.898	581.459	9.9484
nHd.2.3.1.t16000-RA	3249	3071.34	0	0
nHd.2.3.1.t13205-RA	1782	1604.34	110	0.379961
nHd.2.3.1.t01169-RA	2784	2606.34	13384	28.4576
nHd.2.3.1.t00733-RA	1005	827.336	7550	50.5716
nHd.2.3.1.t06218-RA	2907	2729.34	15399	31.2664
nHd.2.3.1.t07474-RA	3279	3101.34	1823	3.25747
nHd.2.3.1.t22324-RA	252	88.374	0	0
nHd.2.3.1.t08070-RA	864	686.366	4002	32.312
nHd.2.3.1.t14295-RA	1872	1694.34	3696	12.0886
nHd.2.3.1.t07736-RA	2367	2189.34	13776	34.8701
nHd.2.3.1.t19412-RA	324	151.894	0	0
nHd.2.3.1.t18804-RA	464	287.233	15	0.289401
nHd.2.3.1.t16064-RA	1020	842.336	5	0.0328948
nHd.2.3.1.t16102-RA	1197	1019.34	819	4.45255
nHd.2.3.1.t17319-RA	996	818.336	43.0633	0.29162
nHd.2.3.1.t04997-RA	534	356.701	1704	26.4733
nHd.2.3.1.t04037-RA	945	767.352	2433	17.5707
nHd.2.3.1.t00415-RA	1599	1421.34	2701	10.531
nHd.2.3.1.t21408-RA	608	430.445	13	0.167366
nHd.2.3.1.t20750-RA	178	35.5991	65	10.1185
nHd.2.3.1.t20095-RA	245	82.6443	0	0
nHd.2.3.1.t09718-RA	696	518.39	2032	21.7225
nHd.2.3.1.t04198-RA	143	19.403	29	8.2827
nHd.2.3.1.t00248-RA	3399	3221.34	11419	19.6442
nHd.2.3.1.t03311-RA	792	614.378	5045	45.5059
nHd.2.3.1.t22861-RA	163	27.6812	105.191	21.0588
nHd.2.3.1.t05201-RA	261	95.8426	29	1.6768
nHd.2.3.1.t16328-RA	326	153.757	503	18.1291
nHd.2.3.1.t22203-RA	61	22.4529	19	4.68946
nHd.2.3.1.t09368-RA	5343	5165.34	1098	1.178
nHd.2.3.1.t21439-RA	280	112.122	16.7399	0.827379
nHd.2.3.1.t05089-RA	1668	1490.34	73	0.271444
nHd.2.3.1.t12488-RA	2973	2795.34	11564.8	22.9269
nHd.2.3.1.t22068-RA	83	28.5665	20	3.87986
nHd.2.3.1.t18732-RA	1323	1145.34	85450	413.448
nHd.2.3.1.t15853-RA	6945	6767.34	0	0
nHd.2.3.1.t06902-RA	2022	1844.34	1688	5.07194
nHd.2.3.1.t17315-RA	2920	2742.34	5124	10.3545
nHd.2.3.1.t16828-RA	2378	2200.34	808	2.035
nHd.2.3.1.t06536-RA	2256	2078.34	83	0.221312
nHd.2.3.1.t07922-RA	3219	3041.34	7094	12.9261
nHd.2.3.1.t19535-RA	956	778.352	116	0.825894
nHd.2.3.1.t11409-RA	2685	2507.34	257	0.568019
nHd.2.3.1.t19305-RA	240	78.6767	74	5.21228
nHd.2.3.1.t03256-RA	417	240.966	0	0
nHd.2.3.1.t18663-RA	963	785.336	39.1778	0.276457
nHd.2.3.1.t08896-RA	1884	1706.34	6292	20.4346
nHd.2.3.1.t20713-RA	606	428.454	205	2.6515
nHd.2.3.1.t17174-RA	573	395.529	111	1.5552
nHd.2.3.1.t10312-RA	748	570.39	4190.18	40.7101
nHd.2.3.1.t05541-RA	306	135.391	1087.21	44.5006
nHd.2.3.1.t02663-RA	3300	3122.34	3005.71	5.33469
nHd.2.3.1.t01974-RA	1122	944.336	46	0.269944
nHd.2.3.1.t01280-RA	978	800.336	9660	66.8878
nHd.2.3.1.t04212-RA	454	277.369	539	10.769
nHd.2.3.1.t02054-RA	765	587.378	2079	19.6146
nHd.2.3.1.t08581-RA	567	389.544	17	0.241843
nHd.2.3.1.t18006-RA	1308	1130.34	19220.9	94.2342
nHd.2.3.1.t01091-RA	1425	1247.34	32546	144.596
nHd.2.3.1.t08382-RA	2232	2054.34	1150	3.10219
nHd.2.3.1.t20767-RA	663	485.4	2544	29.0442
nHd.2.3.1.t04743-RA	432	255.692	5998	129.996
nHd.2.3.1.t06538-RA	324	151.894	4	0.145935
nHd.2.3.1.t20705-RA	545	367.657	6	0.0904378
nHd.2.3.1.t01921-RA	243	81.0664	0	0
nHd.2.3.1.t13739-RA	225	66.9313	181	14.9862
nHd.2.3.1.t19041-RA	1359	1181.34	33320	156.305
nHd.2.3.1.t10899-RA	210	55.9812	0	0
nHd.2.3.1.t03755-RA	984	806.336	5530	38.0059
nHd.2.3.1.t08025-RA	4704	4526.34	5603	6.85987
nHd.2.3.1.t05803-RA	363	188.683	116	3.40697
nHd.2.3.1.t19772-RA	1742	1564.34	42	0.148786
nHd.2.3.1.t00183-RA	1026	848.336	1574	10.282
nHd.2.3.1.t01281-RA	1416	1238.34	1795.85	8.03661
nHd.2.3.1.t20195-RA	1079	901.336	1320.24	8.11726
nHd.2.3.1.t01789-RA	204	51.8192	64	6.84433
nHd.2.3.1.t01505-RA	1260	1082.34	1479.62	7.57581
nHd.2.3.1.t04978-RA	1056	878.336	399	2.51741
nHd.2.3.1.t13372-RA	2886	2708.34	6900.04	14.1186
nHd.2.3.1.t19335-RA	702	524.39	323.492	3.41862
nHd.2.3.1.t10901-RA	309	138.12	0	0
nHd.2.3.1.t01502-RA	2112	1934.34	6819	19.5358
nHd.2.3.1.t19944-RA	615	437.437	267.336	3.38676
nHd.2.3.1.t19677-RA	213	58.1725	2	0.190526
nHd.2.3.1.t21415-RA	187	40.8834	32.7632	4.44101
nHd.2.3.1.t14012-RA	146	20.3498	65	17.7009
nHd.2.3.1.t18907-RA	1560	1382.34	156.92	0.629083
nHd.2.3.1.t05635-RA	312	140.835	5863	230.701
nHd.2.3.1.t20501-RA	215	59.6232	165.284	15.3624
nHd.2.3.1.t03692-RA	741	563.39	13347	131.285
nHd.2.3.1.t22229-RA	203	51.1322	367.374	39.8159
nHd.2.3.1.t14702-RA	1164	986.336	32	0.179791
nHd.2.3.1.t14452-RA	1764	1586.34	1268	4.42962
nHd.2.3.1.t02226-RA	2505	2327.34	1537	3.6598
nHd.2.3.1.t14141-RA	1587	1409.34	788	3.09852
nHd.2.3.1.t21167-RA	784	606.378	1672	15.2804
nHd.2.3.1.t21045-RA	615	437.437	49.2503	0.62393
nHd.2.3.1.t17975-RA	1083	905.336	26626	162.981
nHd.2.3.1.t13293-RA	5262	5084.34	15687.3	17.0984
nHd.2.3.1.t02772-RA	471	294.175	3050	57.4562
nHd.2.3.1.t08233-RA	258	93.3297	118	7.00655
nHd.2.3.1.t09308-RA	1089	911.336	144	0.875641
nHd.2.3.1.t02655-RA	285	116.518	428	20.3561
nHd.2.3.1.t18789-RA	254	90.0268	116	7.1405
nHd.2.3.1.t17294-RA	1200	1022.34	32	0.17346
nHd.2.3.1.t14432-RA	1206	1028.34	1512	8.14815
nHd.2.3.1.t12874-RA	2856	2678.34	682.558	1.41227
nHd.2.3.1.t07349-RA	660	482.4	554	6.36421
nHd.2.3.1.t20285-RA	303	132.638	9	0.376024
nHd.2.3.1.t16489-RA	1362	1184.34	2153	10.0742
nHd.2.3.1.t11828-RA	307	136.302	2751.16	111.855
nHd.2.3.1.t01924-RA	1287	1109.34	11464	57.2684
nHd.2.3.1.t13908-RA	1089	911.336	358.6	2.18059
nHd.2.3.1.t11554-RA	1676	1498.34	2	0.00739712
nHd.2.3.1.t16374-RA	1803	1625.34	19563	66.7013
nHd.2.3.1.t14865-RA	300	129.93	5879.33	250.762
nHd.2.3.1.t18162-RA	2405	2227.34	1440	3.58277
nHd.2.3.1.t14443-RA	1425	1247.34	3520	15.6387
nHd.2.3.1.t11262-RA	402	226.345	91	2.22798
nHd.2.3.1.t16073-RA	2073	1895.34	4290	12.5433
nHd.2.3.1.t03054-RA	4161	3983.34	18459	25.6805
nHd.2.3.1.t14251-RA	1395	1217.34	86	0.391498
nHd.2.3.1.t08114-RA	636	458.419	22.6747	0.274108
nHd.2.3.1.t21589-RA	123	15.3701	33.5596	12.0999
nHd.2.3.1.t01337-RA	1416	1238.34	6135	27.4548
nHd.2.3.1.t08552-RA	1518	1340.34	2671.58	11.0458
nHd.2.3.1.t21826-RA	246	83.4606	5.14831	0.341842
nHd.2.3.1.t03961-RA	1131	953.336	3677.8	21.3788
nHd.2.3.1.t11597-RA	567	389.544	116.614	1.65897
nHd.2.3.1.t18762-RA	1281	1103.34	311.296	1.56354
nHd.2.3.1.t19114-RA	633	455.419	0	0
nHd.2.3.1.t16778-RA	2409	2231.34	663	1.64661
nHd.2.3.1.t15509-RA	837	659.366	1567.73	13.1761
nHd.2.3.1.t10740-RA	1653	1475.34	7865.25	29.5436
nHd.2.3.1.t05998-RA	666	488.4	1427	16.1916
nHd.2.3.1.t09862-RA	1332	1154.34	301	1.44503
nHd.2.3.1.t22983-RA	238	77.1029	24	1.72497
nHd.2.3.1.t17930-RA	339	165.911	4250	141.956
nHd.2.3.1.t16089-RA	1026	848.336	332.863	2.1744
nHd.2.3.1.t16955-RA	2223	2045.34	6654	18.0285
nHd.2.3.1.t00867-RA	1257	1079.34	15	0.0770152
nHd.2.3.1.t06845-RA	1011	833.336	1881	12.5087
nHd.2.3.1.t00170-RA	558	380.575	2285	33.2727
nHd.2.3.1.t21065-RA	924	746.352	1668.52	12.3888
nHd.2.3.1.t07037-RA	246	83.4606	2643	175.492
nHd.2.3.1.t21212-RA	412	236.091	204	4.78844
nHd.2.3.1.t13512-RA	1085	907.336	3819	23.3251
nHd.2.3.1.t23009-RA	146	20.3498	61	16.6116
nHd.2.3.1.t22088-RA	574	396.529	0	0
nHd.2.3.1.t00412-RA	633	455.419	7344	89.3643
nHd.2.3.1.t21126-RA	248	85.0701	46	2.99656
nHd.2.3.1.t00409-RA	1704	1526.34	6924	25.1391
nHd.2.3.1.t04988-RA	2910	2732.34	187	0.379271
nHd.2.3.1.t03450-RA	2829	2651.34	16646	34.7926
nHd.2.3.1.t15673-RA	807	629.366	15.3416	0.135086
nHd.2.3.1.t14032-RA	1818	1640.34	5552.59	18.7588
nHd.2.3.1.t00849-RA	1248	1070.34	5280	27.3373
nHd.2.3.1.t04556-RA	1971	1793.34	3826	11.8229
nHd.2.3.1.t21911-RA	489	311.98	566	10.0538
nHd.2.3.1.t08909-RA	1170	992.336	7961	44.4581
nHd.2.3.1.t14263-RA	2208	2030.34	749.022	2.04441
nHd.2.3.1.t16439-RA	204	51.8192	2	0.213885
nHd.2.3.1.t01859-RA	609	431.445	17799	228.619
nHd.2.3.1.t16766-RA	345	171.606	8777	283.437
nHd.2.3.1.t21114-RA	257	92.4634	17	1.01888
nHd.2.3.1.t18393-RA	1089	911.336	3910	23.7761
nHd.2.3.1.t00127-RA	507	329.845	4957	83.2819
nHd.2.3.1.t16266-RA	1116	938.336	659	3.89197
nHd.2.3.1.t10125-RA	672	494.39	98.973	1.1094
nHd.2.3.1.t19898-RA	366	191.575	946.617	27.3828
nHd.2.3.1.t19121-RA	1053	875.336	1411	8.93294
nHd.2.3.1.t20358-RA	190	42.7292	502	65.106
nHd.2.3.1.t12322-RA	420	243.908	395.986	8.99696
nHd.2.3.1.t07863-RA	2055	1877.34	2480.47	7.32206
nHd.2.3.1.t22590-RA	204	51.8192	33	3.52911
nHd.2.3.1.t21373-RA	642	464.41	7145.03	85.2599
nHd.2.3.1.t05737-RA	1731	1553.34	715	2.55084
nHd.2.3.1.t22373-RA	411	235.119	3947	93.0297
nHd.2.3.1.t12064-RA	972	794.336	1631	11.3787
nHd.2.3.1.t14679-RA	1230	1052.34	16971	89.3707
nHd.2.3.1.t09831-RA	1380	1202.34	21738	100.193
nHd.2.3.1.t00230-RA	2439	2261.34	18689	45.7997
nHd.2.3.1.t19506-RA	255	90.8522	21	1.28093
nHd.2.3.1.t12206-RA	1113	935.336	1183	7.00905
nHd.2.3.1.t13091-RA	3321	3143.34	1661.06	2.92845
nHd.2.3.1.t08975-RA	2034	1856.34	5168	15.4279
nHd.2.3.1.t05804-RA	312	140.835	2	0.0786974
nHd.2.3.1.t08901-RA	1302	1124.34	4477	22.0665
nHd.2.3.1.t10226-RA	3270	3092.34	13975	25.0442
nHd.2.3.1.t01822-RA	264	98.3661	249.596	14.0616
nHd.2.3.1.t06242-RA	8540	8362.34	16101	10.6701
nHd.2.3.1.t20455-RA	231	71.5571	2	0.154889
nHd.2.3.1.t08969-RA	342	168.778	2	0.0656682
nHd.2.3.1.t22745-RA	127	15.5977	166.946	59.314
nHd.2.3.1.t08373-RA	840	662.366	3186	26.6557
nHd.2.3.1.t03878-RA	342	168.778	39.3602	1.29236
nHd.2.3.1.t19480-RA	1257	1079.34	11.2563	0.0577937
nHd.2.3.1.t07397-RA	471	294.175	9566	180.205
nHd.2.3.1.t07238-RA	267	100.873	52.6107	2.8903
nHd.2.3.1.t00638-RA	1023	845.336	17339	113.668
nHd.2.3.1.t15127-RA	1173	995.336	215	1.19705
nHd.2.3.1.t02543-RA	930	752.352	21942	161.621
nHd.2.3.1.t18559-RA	219	62.5075	3	0.265969
nHd.2.3.1.t00729-RA	555	377.59	2725	39.9934
nHd.2.3.1.t07891-RA	4539	4361.34	60010.8	76.2521
nHd.2.3.1.t15877-RA	2997	2819.34	0	0
nHd.2.3.1.t10750-RA	1005	827.336	2730	18.2862
nHd.2.3.1.t10893-RA	1959	1781.34	3639	11.3208
nHd.2.3.1.t22411-RA	222	64.7022	0	0
nHd.2.3.1.t16090-RA	483	306.073	1651.04	29.8934
nHd.2.3.1.t21122-RA	597	419.471	658	8.69293
nHd.2.3.1.t13303-RA	543	365.679	802	12.1539
nHd.2.3.1.t09463-RA	3987	3809.34	1878	2.73205
nHd.2.3.1.t09737-RA	3504	3326.34	18707	31.1659
nHd.2.3.1.t18632-RA	1728	1550.34	2322.43	8.30156
nHd.2.3.1.t16729-RA	3306	3128.34	4741.92	8.40006
nHd.2.3.1.t07942-RA	2283	2105.34	2976	7.83346
nHd.2.3.1.t02185-RA	432	255.692	1	0.0216733
nHd.2.3.1.t22152-RA	453	276.38	365	7.31861
nHd.2.3.1.t15658-RA	852	674.366	110.612	0.908966
nHd.2.3.1.t15930-RA	1077	899.336	118.116	0.72783
nHd.2.3.1.t07385-RA	1758	1580.34	418	1.46578
nHd.2.3.1.t03837-RA	471	294.175	0	0
nHd.2.3.1.t07544-RA	429	252.743	411	9.01166
nHd.2.3.1.t07871-RA	300	129.93	817	34.8463
nHd.2.3.1.t01237-RA	1056	878.336	2536	16.0004
nHd.2.3.1.t00266-RA	2256	2078.34	7569.69	20.1839
nHd.2.3.1.t18371-RA	1557	1379.34	405.923	1.63086
nHd.2.3.1.t10485-RA	939	761.352	29	0.211084
nHd.2.3.1.t07862-RA	558	380.575	1289.6	18.7784
nHd.2.3.1.t04049-RA	1035	857.336	7	0.0452469
nHd.2.3.1.t05785-RA	1119	941.336	24981	147.064
nHd.2.3.1.t01723-RA	2274	2096.34	303	0.800984
nHd.2.3.1.t07386-RA	1662	1484.34	34192	127.654
nHd.2.3.1.t12700-RA	4140	3962.34	20553	28.7452
nHd.2.3.1.t12854-RA	477	300.121	3220	59.4568
nHd.2.3.1.t02318-RA	2115	1937.34	1102	3.15224
nHd.2.3.1.t20590-RA	470	293.186	287	5.42476
nHd.2.3.1.t15090-RA	420	243.908	4	0.0908817
nHd.2.3.1.t22285-RA	150	21.8511	2	0.507223
nHd.2.3.1.t11157-RA	711	533.39	10	0.103896
nHd.2.3.1.t13625-RA	1260	1082.34	8807	45.0929
nHd.2.3.1.t22947-RA	143	19.403	1	0.28561
nHd.2.3.1.t00769-RA	405	229.245	640	15.4711
nHd.2.3.1.t08055-RA	1641	1463.34	5734	21.7148
nHd.2.3.1.t07418-RA	2115	1937.34	936.785	2.67965
nHd.2.3.1.t17808-RA	1521	1343.34	4903	20.2264
nHd.2.3.1.t16807-RA	558	380.575	2	0.0291227
nHd.2.3.1.t05732-RA	738	560.39	5074	50.1767
nHd.2.3.1.t15842-RA	774	596.378	80	0.743379
nHd.2.3.1.t03355-RA	1215	1037.34	4708	25.1512
nHd.2.3.1.t21080-RA	216	60.3528	203.149	18.6534
nHd.2.3.1.t19728-RA	542	364.679	2662	40.4519
nHd.2.3.1.t08185-RA	1422	1244.34	16814	74.8817
nHd.2.3.1.t04190-RA	528	350.736	491.935	7.77264
nHd.2.3.1.t18664-RA	2295	2117.34	75.4844	0.197565
nHd.2.3.1.t13940-RA	1170	992.336	427	2.38458
nHd.2.3.1.t04652-RA	699	521.39	1888	20.0669
nHd.2.3.1.t16808-RA	840	662.366	959	8.02348
nHd.2.3.1.t09918-RA	252	88.374	3477	218.033
nHd.2.3.1.t01914-RA	4197	4019.34	10147	13.9902
nHd.2.3.1.t21293-RA	364	189.644	8	0.233772
nHd.2.3.1.t13173-RA	2292	2114.34	3527	9.24429
nHd.2.3.1.t16117-RA	2031	1853.34	29664	88.6988
nHd.2.3.1.t09722-RA	1524	1346.34	4348	17.8969
nHd.2.3.1.t05863-RA	1005	827.336	4	0.0267929
nHd.2.3.1.t14359-RA	2523	2345.34	11669	27.5722
nHd.2.3.1.t14758-RA	876	698.366	104	0.825263
nHd.2.3.1.t20661-RA	372	197.348	661	18.5614
nHd.2.3.1.t09909-RA	1197	1019.34	2525	13.7273
nHd.2.3.1.t05701-RA	534	356.701	481	7.4728
nHd.2.3.1.t21160-RA	285	116.518	1305.41	62.0865
nHd.2.3.1.t08502-RA	201	49.7634	0	0
nHd.2.3.1.t02363-RA	2994	2816.34	21857	43.0079
nHd.2.3.1.t21457-RA	330	157.515	5	0.17591
nHd.2.3.1.t13926-RA	618	440.437	59.9348	0.754115
nHd.2.3.1.t19583-RA	744	566.39	12.0113	0.117522
nHd.2.3.1.t22622-RA	447	270.451	0	0
nHd.2.3.1.t21213-RA	79	28.4582	70	13.6312
nHd.2.3.1.t12933-RA	882	704.366	71373	561.536
nHd.2.3.1.t15341-RA	1710	1532.34	11852	42.8627
nHd.2.3.1.t15261-RA	300	129.93	3	0.127954
nHd.2.3.1.t07172-RA	837	659.366	637.209	5.35547
nHd.2.3.1.t13971-RA	930	752.352	5131	37.794
nHd.2.3.1.t00755-RA	2805	2627.34	28028	59.1178
nHd.2.3.1.t18566-RA	1284	1106.34	629	3.15069
nHd.2.3.1.t02747-RA	4347	4169.34	25145.5	33.4222
nHd.2.3.1.t09244-RA	1029	851.336	3883	25.276
nHd.2.3.1.t08759-RA	339	165.911	4	0.133606
nHd.2.3.1.t19346-RA	405	229.245	94	2.27232
nHd.2.3.1.t08663-RA	426	249.824	3455.55	76.6524
nHd.2.3.1.t17526-RA	3354	3176.34	18997	33.1437
nHd.2.3.1.t11598-RA	480	303.079	106.642	1.94991
nHd.2.3.1.t18910-RA	1684	1506.34	728	2.67825
nHd.2.3.1.t04342-RA	2412	2234.34	5820.97	14.4374
nHd.2.3.1.t21790-RA	287	118.288	926.359	43.399
nHd.2.3.1.t14919-RA	2759	2581.34	230	0.493771
nHd.2.3.1.t01251-RA	3522	3344.34	203	0.336379
nHd.2.3.1.t21763-RA	292	122.723	305.258	13.7843
nHd.2.3.1.t12891-RA	231	71.5571	47289	3662.27
nHd.2.3.1.t10006-RA	1614	1436.34	3059	11.8023
nHd.2.3.1.t00251-RA	2754	2576.34	2614	5.6227
nHd.2.3.1.t12478-RA	1344	1166.34	1358	6.45235
nHd.2.3.1.t03589-RA	1158	980.336	155	0.876191
nHd.2.3.1.t22980-RA	225	66.9313	0	0
nHd.2.3.1.t07080-RA	684	506.39	944	10.3307
nHd.2.3.1.t16940-RA	2883	2705.34	57.7494	0.118296
nHd.2.3.1.t16768-RA	1134	956.336	605.698	3.50985
nHd.2.3.1.t00120-RA	228	69.2359	3503	280.383
nHd.2.3.1.t08149-RA	1932	1754.34	1245	3.93277
nHd.2.3.1.t22460-RA	311	139.945	247.43	9.79796
nHd.2.3.1.t09170-RA	783	605.378	774	7.08527
nHd.2.3.1.t07614-RA	276	108.622	3382	172.543
nHd.2.3.1.t20413-RA	270	103.426	0	0
nHd.2.3.1.t00871-RA	648	470.41	10888	128.267
nHd.2.3.1.t05233-RA	1659	1481.34	37165	139.035
nHd.2.3.1.t10158-RA	375	200.251	497	13.7538
nHd.2.3.1.t03285-RA	1281	1103.34	2506	12.5868
nHd.2.3.1.t06764-RA	873	695.366	6764.38	53.9085
nHd.2.3.1.t19051-RA	3278	3100.34	3231	5.77524
nHd.2.3.1.t22887-RA	291	121.863	1821	82.8094
nHd.2.3.1.t21739-RA	208	54.622	46	4.66694
nHd.2.3.1.t15030-RA	1923	1745.34	5260	16.7012
nHd.2.3.1.t22188-RA	464	287.233	91	1.7557
nHd.2.3.1.t05113-RA	4011	3833.34	15440	22.3209
nHd.2.3.1.t14420-RA	1827	1649.34	10	0.0335995
nHd.2.3.1.t05454-RA	231	71.5571	43	3.33011
nHd.2.3.1.t19163-RA	2514	2336.34	14	0.0332074
nHd.2.3.1.t11119-RA	1065	887.336	61	0.380964
nHd.2.3.1.t12531-RA	510	332.839	193.376	3.21967
nHd.2.3.1.t17190-RA	6419	6241.34	3075.59	2.73082
nHd.2.3.1.t15831-RA	453	276.38	1	0.020051
nHd.2.3.1.t13373-RA	4572	4394.34	8391.32	10.5823
nHd.2.3.1.t15178-RA	210	55.9812	22	2.17782
nHd.2.3.1.t14581-RA	807	629.366	0	0
nHd.2.3.1.t11143-RA	813	635.366	98188	856.4
nHd.2.3.1.t07593-RA	1242	1064.34	276362	1438.94
nHd.2.3.1.t15872-RA	1146	968.336	314	1.79699
nHd.2.3.1.t12445-RA	225	66.9313	1185	98.114
nHd.2.3.1.t21657-RA	314	142.625	704	27.3538
nHd.2.3.1.t19805-RA	219	62.5075	0	0
nHd.2.3.1.t22892-RA	204	51.8192	134.102	14.3412
nHd.2.3.1.t09020-RA	1563	1385.34	524.746	2.09911
nHd.2.3.1.t03503-RA	651	473.41	1240.82	14.5249
nHd.2.3.1.t19570-RA	682	504.39	12.4843	0.137163
nHd.2.3.1.t00236-RA	1932	1754.34	34742	109.745
nHd.2.3.1.t02424-RA	525	347.736	133	2.11955
nHd.2.3.1.t05664-RA	795	617.378	2065	18.5358
nHd.2.3.1.t07104-RA	450	273.413	59589	1207.78
nHd.2.3.1.t09598-RA	1608	1430.34	826.389	3.20176
nHd.2.3.1.t00786-RA	1176	998.336	6228	34.5712
nHd.2.3.1.t18157-RA	1734	1556.34	21	0.0747753
nHd.2.3.1.t07918-RA	261	95.8426	5786	334.551
nHd.2.3.1.t17471-RA	1601	1423.34	3733	14.5343
nHd.2.3.1.t08108-RA	1176	998.336	478	2.65334
nHd.2.3.1.t06162-RA	1446	1268.34	1127	4.92415
nHd.2.3.1.t09264-RA	1182	1004.34	1875	10.3458
nHd.2.3.1.t00439-RA	684	506.39	2353.15	25.7517
nHd.2.3.1.t22662-RA	96	22.3896	28.738	7.11301
nHd.2.3.1.t12942-RA	688	510.39	5	0.0542887
nHd.2.3.1.t07780-RA	690	512.39	4250	45.9653
nHd.2.3.1.t17759-RA	2643	2465.34	8012	18.0097
nHd.2.3.1.t21429-RA	124	15.4395	110	39.4821
nHd.2.3.1.t20907-RA	222	64.7022	178	15.2455
nHd.2.3.1.t01020-RA	1188	1010.34	30522	167.413
nHd.2.3.1.t03406-RA	2508	2330.34	3955.22	9.40576
nHd.2.3.1.t18071-RA	1380	1202.34	926	4.26803
nHd.2.3.1.t03465-RA	2049	1871.34	25148	74.4721
nHd.2.3.1.t06261-RA	487	309.999	8825	157.76
nHd.2.3.1.t12528-RA	2133	1955.34	8469.94	24.005
nHd.2.3.1.t04382-RA	777	599.378	5350	49.4646
nHd.2.3.1.t02883-RA	1626	1448.34	2454	9.38961
nHd.2.3.1.t06898-RA	825	647.366	1224.66	10.4835
nHd.2.3.1.t00210-RA	4590	4412.34	37933	47.6421
nHd.2.3.1.t05711-RA	2667	2489.34	16	0.0356187
nHd.2.3.1.t21250-RA	172	32.2197	1	0.171997
nHd.2.3.1.t01004-RA	1746	1568.34	19847.4	70.1303
nHd.2.3.1.t01980-RA	1401	1223.34	819	3.71005
nHd.2.3.1.t06188-RA	1716	1538.34	143	0.515142
nHd.2.3.1.t06947-RA	2037	1859.34	43161	128.64
nHd.2.3.1.t10815-RA	2985	2807.34	1393	2.74979
nHd.2.3.1.t22471-RA	279	111.238	3	0.149456
nHd.2.3.1.t20431-RA	282	113.867	862.873	41.9945
nHd.2.3.1.t07050-RA	222	64.7022	19	1.62733
nHd.2.3.1.t15339-RA	1857	1679.34	94333	311.292
nHd.2.3.1.t19796-RA	345	171.606	119.226	3.85018
nHd.2.3.1.t18702-RA	970	792.336	33	0.230806
nHd.2.3.1.t17038-RA	1497	1319.34	5158	21.6655
nHd.2.3.1.t03560-RA	5343	5165.34	28360	30.4263
nHd.2.3.1.t14706-RA	270	103.426	278	14.8956
nHd.2.3.1.t05753-RA	2091	1913.34	5610	16.2485
nHd.2.3.1.t07052-RA	456	279.352	492.764	9.77529
nHd.2.3.1.t13526-RA	462	285.273	242.965	4.71982
nHd.2.3.1.t14073-RA	1590	1412.34	4490	17.6177
nHd.2.3.1.t03834-RA	2868	2690.34	4472	9.21165
nHd.2.3.1.t12755-RA	1158	980.336	7	0.0395699
nHd.2.3.1.t22106-RA	821	643.366	865.787	7.45753
nHd.2.3.1.t08545-RA	1482	1304.34	184.411	0.783499
nHd.2.3.1.t17478-RA	2625	2447.34	58564	132.611
nHd.2.3.1.t20161-RA	113	15.0836	10	3.67397
nHd.2.3.1.t00489-RA	609	431.445	772	9.91593
nHd.2.3.1.t04414-RA	1281	1103.34	366	1.8383
nHd.2.3.1.t07245-RA	561	383.56	3874	55.9717
nHd.2.3.1.t13278-RA	213	58.1725	355.94	33.9079
nHd.2.3.1.t14149-RA	1392	1214.34	6413.2	29.267
nHd.2.3.1.t22320-RA	237	76.3058	101.188	7.34875
nHd.2.3.1.t02408-RA	1338	1160.34	10081	48.1462
nHd.2.3.1.t10018-RA	1092	914.336	4761	28.8559
nHd.2.3.1.t09361-RA	2280	2102.34	202.347	0.53338
nHd.2.3.1.t07668-RA	2823	2645.34	89	0.186445
nHd.2.3.1.t07472-RA	750	572.39	889.175	8.60869
nHd.2.3.1.t13519-RA	1257	1079.34	539	2.76741
nHd.2.3.1.t15117-RA	2031	1853.34	4841	14.4751
nHd.2.3.1.t12885-RA	663	485.4	176	2.00935
nHd.2.3.1.t17951-RA	693	515.39	7956	85.5462
nHd.2.3.1.t16520-RA	903	725.352	44.1027	0.336945
nHd.2.3.1.t13015-RA	930	752.352	4548.28	33.5018
nHd.2.3.1.t22119-RA	257	92.4634	0	0
nHd.2.3.1.t17082-RA	849	671.366	23	0.18985
nHd.2.3.1.t14627-RA	942	764.352	20830.8	151.027
nHd.2.3.1.t09703-RA	559	381.567	40	0.580939
nHd.2.3.1.t21545-RA	528	350.736	1	0.0158002
nHd.2.3.1.t02919-RA	417	240.966	128	2.94372
nHd.2.3.1.t22401-RA	317	145.409	0	0
nHd.2.3.1.t05918-RA	810	632.366	3545	31.0663
nHd.2.3.1.t11781-RA	1413	1235.34	38	0.170467
nHd.2.3.1.t13225-RA	3198	3020.34	401.186	0.736092
nHd.2.3.1.t20479-RA	675	497.39	10	0.111415
nHd.2.3.1.t16107-RA	666	488.4	202	2.29202
nHd.2.3.1.t15252-RA	246	83.4606	0	0
nHd.2.3.1.t08116-RA	954	776.352	134.386	0.959264
nHd.2.3.1.t18668-RA	1316	1138.34	994	4.83903
nHd.2.3.1.t07453-RA	2625	2447.34	6402.97	14.4987
nHd.2.3.1.t15296-RA	915	737.352	521	3.91566
nHd.2.3.1.t12094-RA	3684	3506.34	364	0.575294
nHd.2.3.1.t11376-RA	3921	3743.34	8161.03	12.0817
